Marca temporal,¿Cuál es tu edad?,¿Cuál es tu sexo?,¿Cuál es tu nivel de estudios?,"Regularmente, ¿Cuánto tiempo al día, pasas estudiando?",¿Con qué frecuencia escuchas música mientras estudias?,"Cuando estudias, ¿recuerdas mejor un tema si lo estudiaste con una canción específica?",La música te ayuda a sobrellevar materias que no te gustan,¿En qué tipo de materias te ayuda escuchar música?,Sientes menos ansiedad cuando escuchas música,Consideras que la música mejora tu rendimiento o te hace sentir más cómodo,"Cuando estudias, ¿escuchas música con o sin audífonos? ","Si no escuchas música al estudiar, qué prefieres escuchar:",¿Sueles cantar mientras estudias con música?,Sueles poner música mientras haces:,"La música que escuchas al estudiar, ¿es diferente a la que escuchas por ocio? ",¿Has dejado de estudiar por distraerte con la música? ,¿Qué buscas al poner música para estudiar? ,La música te ayuda más cuando el tema o materia es…,"Al día siguiente, recuerdas mejor lo que estudias si usaste música", ¿Te molesta que alguien más escuche música diferente cerca de ti mientras estudias? ,La música. ¿te ayuda a concentrarte más en tus tareas?,¿Qué nivel de volumen usas al estudiar con música?,Notas que al estudiar con música cambia tu rendimiento académico,¿En qué tipo de actividades te ayuda más la música?  ,¿Qué género escuchas principalmente al estudiar?,¿La música que escuchas tiene letra (voz)?,"En una escala del 1 al 5, ¿cuánto crees que la música mejora tu concentración?","En una escala del 1 al 5. Cuando estudias con música desde tu teléfono, ¿qué tan frecuente es que termines distrayéndote revisando notificaciones, redes sociales o mensajes?",En una escala del 1 al 5. ¿Estudiar con música usando audífonos te ayuda a aislarte del ruido del entorno?,"Cuando estudias fuera de casa, ¿qué prefieres para concentrarte?","Cuando escuchas música desde tu teléfono para estudiar, ¿usas alguna estrategia para evitar distracciones digitales?","Cuando estudias para un examen importante, ¿cambias el tipo de música o la forma en que la usas?",  ¿Cuál es tu criterio principal para elegir una playList o álbum antes de empezar a estudiar?  ,¿Cuánto tiempo dedicas a elegir la música antes de comenzar realmente a estudiar?,¿Cómo influye la música en tu percepción del paso del tiempo mientras estudias?,"Si una canción que te gusta mucho empieza a sonar, ¿Cuál es tu reacción inmediata?  ","¿Utilizas la música como una señal para ""entrar en modo estudio"" (es decir, como un ritual para empezar)?  "
5/12/2026 12:10:49,19-23 años,Masculino,Licenciatura,Menos de 1 hora,A veces,Si,No,Materias Creativas,Tal vez,Ambas,Con audífonos,Conversaciones de fondo,No,Tareas repetitivas,No,Casi siempre,Motivación,Fácil,No,No,No influye,Medio,"Si, mejora",Ejercicios prácticos / Matemáticas / Programación,Pop / Urbano,"Sí, en un idioma que no entiendo",3,2,3,Estudiar en silencio,Uso aplicaciones para bloquear redes sociales,No uso música para exámenes,"Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)",Entre 5 y 15 minutos,Siento que el tiempo pasa más rápido.,La ignoro y mantengo la concentración en la tarea,"No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 12:14:39,24-28 años,No binario,Licenciatura,Menos de 1 hora,A veces,No,No sé,Materias Creativas,Sí,Ambas,Con audífonos,No aplica,Sí,Tareas repetitivas,Si,Siempre,Motivación,Fácil,No,Si,Me distrae,Medio,No cambia,Diseño / Creatividad,Música Clásica / Instrumental,"Sí, en un idioma que entiendo",3,5,5,Estudiar con música y audífonos,No escucho música desde el teléfono al estudiar,"Sí, elijo música más tranquila o instrumental","Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)","Nada, uso siempre la misma lista predeterminada",Siento que el tiempo pasa más rápido.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 12:16:31,19-23 años,Masculino,Bachillerato o equivalente,De 1 a 2 horas,Siempre,No,Si,"Materias Lógicas (Matemáticas, Física)",No sé,Me hace sentir más cómodo,Sin audífonos,No aplica,No,Tareas difíciles,Si,Algunas veces,Concentración,Difícil,No hay diferencia,Si,Un poco,Bajo,No cambia,Redacción de textos,Música Clásica / Instrumental,"No, es puramente instrumental",3,5,5,Estudiar en silencio,No uso ninguna estrategia,"Sí, elijo música más tranquila o instrumental",Busco una que ya conozco para no distraerme con canciones nuevas,"Nada, uso siempre la misma lista predeterminada",No noto ninguna diferencia en mi percepción del tiempo.,La ignoro y mantengo la concentración en la tarea,"No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 12:18:05,19-23 años,Masculino,Licenciatura,De 1 a 2 horas,Siempre,A veces,Si,Materias Teóricas,Sí,Me hace sentir más cómodo,Sin audífonos,Silencio absoluto,A veces,Tareas difíciles,No,Casi siempre,Motivación,Media,Si,Depende,Un poco,Alto,"Si, mejora",Lectura / Memorización,"Pop / Urbano, Rock / Metal, ","Sí, en un idioma que entiendo",4,5,5,Estudiar con música y audífonos,Activo el modo concentración / no molestar,"No, escucho lo mismo que siempre",Busco una que ya conozco para no distraerme con canciones nuevas,Más de 15 minutos (a veces procrastino eligiendo la música),Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
5/12/2026 12:26:37,19-23 años,Masculino,Licenciatura,De 1 a 2 horas,Casi siempre,Si,Si,Materias Teóricas,Sí,Me hace sentir más cómodo,Sin audífonos,Ruido blanco,No,Tareas difíciles,Si,Algunas veces,Calma,Difícil,Si,Depende,Un poco,Medio,"Si, mejora",Lectura / Memorización,Música Clásica / Instrumental,"No, es puramente instrumental",3,4,3,Estudiar con música y audífonos,No escucho música desde el teléfono al estudiar,"Sí, elijo música más tranquila o instrumental",Busco una que ya conozco para no distraerme con canciones nuevas,Menos de 5 minutos,Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 12:28:05,19-23 años,Femenino,Licenciatura,Más de 2 horas,Siempre,Si,Si,"Materias Lógicas (Matemáticas, Física)",Sí,Ambas,Con audífonos,Silencio absoluto,Sí,Tareas repetitivas,No,Casi nunca,Motivación,Media,Si,Depende,No influye,Bajo,No cambia,"Lectura / Memorización, Redacción de textos, Diseño / Creatividad","Rock / Metal, Hardcore","Sí, en un idioma que entiendo",5,4,5,Estudiar con música y audífonos,Activo el modo concentración / no molestar,"No, escucho lo mismo que siempre",Busco una que ya conozco para no distraerme con canciones nuevas,"Nada, uso siempre la misma lista predeterminada",No noto ninguna diferencia en mi percepción del tiempo.,La ignoro y mantengo la concentración en la tarea,"A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
5/12/2026 12:32:57,19-23 años,Masculino,Licenciatura,Más de 2 horas,A veces,No,Más o menos,Materias Creativas,Sí,Me hace sentir más cómodo,Con audífonos,Silencio absoluto,Sí,Tareas repetitivas,No,Siempre,Energía,Media,No hay diferencia,Si,Me distrae,Medio,No cambia,Diseño / Creatividad,Pop / Urbano,"Sí, en un idioma que entiendo",2,5,3,Estudiar en silencio,No uso ninguna estrategia,"No, escucho lo mismo que siempre",Busco una que ya conozco para no distraerme con canciones nuevas,Entre 5 y 15 minutos,Siento que el tiempo pasa más rápido.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 12:36:30,19-23 años,Femenino,Licenciatura,Más de 2 horas,Siempre,No,Si,Materias Creativas,Sí,Ninguna,Con audífonos,Silencio absoluto,A veces,Tareas fáciles,No,Algunas veces,Energía,Fácil,No,Si,Me distrae,Alto,"Si, empeora",Diseño / Creatividad,"Pop / Urbano, Electrónica","Sí, en un idioma que entiendo",2,4,5,Estudiar en silencio,Activo el modo concentración / no molestar,No uso música para exámenes,"Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)",Menos de 5 minutos,Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 12:37:17,19-23 años,Femenino,Licenciatura,Más de 2 horas,Casi siempre,No,Más o menos,Materias Creativas,Tal vez,Me hace sentir más cómodo,Con audífonos,"Ruido blanco, Silencio absoluto",A veces,Tareas fáciles,Si,Algunas veces,Motivación,Fácil,No hay diferencia,Si,Influye mucho,Medio,No cambia,"Redacción de textos, Diseño / Creatividad","Música Clásica / Instrumental, Ruido Blanco (White Noise)","No, es puramente instrumental",4,2,5,Estudiar con música y audífonos,Activo el modo concentración / no molestar,"Sí, elijo música más tranquila o instrumental","Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)",Menos de 5 minutos,Siento que el tiempo pasa más rápido.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
5/12/2026 12:37:43,19-23 años,Femenino,Licenciatura,Más de 2 horas,A veces,A veces,Más o menos,Materias Creativas,No sé,Me hace sentir más cómodo,No escucho música,"Ruido blanco, Conversaciones de fondo",A veces,Tareas fáciles,A veces,Algunas veces,Energía,Fácil,No hay diferencia,Depende,Un poco,Depende,No cambia,Diseño / Creatividad,Pop / Urbano,"Sí, en un idioma que no entiendo",2,3,3,Estudiar con música y audífonos,Uso aplicaciones para bloquear redes sociales,No uso música para exámenes,"Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)",Menos de 5 minutos,No noto ninguna diferencia en mi percepción del tiempo.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 12:38:54,19-23 años,Femenino,Bachillerato o equivalente,Más de 2 horas,Siempre,Si,Si,"Materias Lógicas (Matemáticas, Física)",Sí,Mejora mi rendimiento,Con audífonos,Silencio absoluto,Sí,Todo el dia,Si,Casi nunca,Energía,Difícil,Si,Si,Influye mucho,Alto,"Si, mejora",Ninguna,"Música Clásica / Instrumental, Soundtracks (Videojuegos/Películas), Lo-Fi / Ambient, Pop / Urbano, Rock / Metal, Electrónica, CUMBIA SONIDERA,CORRIDOS TUMBADOS,GUTURALES ,OPERA","Sí, en un idioma que entiendo",5,5,5,Estudiar con música y audífonos,Desactivo datos o Wi-Fi,"Si, elijo música más movida",Busco música nueva para mantenerme motivado/a,"Nada, uso siempre la misma lista predeterminada",Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 12:40:12,Menor de 18 años,Masculino,Bachillerato o equivalente,Más de 2 horas,A veces,Si,No sé,Materias Creativas,No sé,Me hace sentir más cómodo,Con audífonos,No aplica,No,Tareas fáciles,Si,Algunas veces,Concentración,Media,No hay diferencia,Si,No influye,Medio,No cambia,"Ejercicios prácticos / Matemáticas / Programación, Diseño / Creatividad","Música Clásica / Instrumental, Ruido Blanco (White Noise), Lo-Fi / Ambient, Pop / Urbano, Rock / Metal, Electrónica","Sí, en un idioma que entiendo",2,2,1,"Escuchar ruido ambiente (personas, pasillos, etc.)",Uso aplicaciones para bloquear redes sociales,"Sí, elijo música más tranquila o instrumental",Busco una que ya conozco para no distraerme con canciones nuevas,"Nada, uso siempre la misma lista predeterminada",Siento que el tiempo pasa más lento.,"La escucho mientras sigo trabajando, pero con menor intensidad","A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
5/12/2026 12:43:02,19-23 años,Femenino,Licenciatura,De 1 a 2 horas,Siempre,A veces,Si,Materias Teóricas,Sí,Me hace sentir más cómodo,Con audífonos,No aplica,A veces,Tareas repetitivas,A veces,Algunas veces,Motivación,Media,Si,Si,Un poco,Bajo,"Si, mejora","Lectura / Memorización, Ejercicios prácticos / Matemáticas / Programación","Música Clásica / Instrumental, Pop / Urbano, Rock / Metal","Sí, en un idioma que entiendo",4,3,5,Estudiar con música y audífonos,Activo el modo concentración / no molestar,"Sí, elijo música más tranquila o instrumental","Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)",Menos de 5 minutos,Siento que el tiempo pasa más rápido.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","Sí, ponerme los audífonos o la música es lo que le indica a mi cerebro que es hora de trabajar"
5/12/2026 12:43:33,19-23 años,Femenino,Licenciatura,De 1 a 2 horas,Casi siempre,Si,Si,Materias Teóricas,Sí,Me hace sentir más cómodo,Sin audífonos,No aplica,No,Siempre,No,Algunas veces,Energía,Media,No hay diferencia,No,No influye,Medio,No cambia,Lectura / Memorización,Pop / Urbano,"Sí, en un idioma que no entiendo",3,2,5,Estudiar en silencio,No uso ninguna estrategia,"Sí, elijo música más tranquila o instrumental","No uso playlists, elijo canciones una por una",Menos de 5 minutos,Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 12:44:02,Mayores de 34 años,Femenino,Posgrado,De 1 a 2 horas,A veces,A veces,Si,Materias Creativas,Sí,Ambas,No escucho música,Silencio absoluto,No,Tareas repetitivas,Si,Algunas veces,Motivación,Media,No,Si,Un poco,Bajo,"Si, mejora",Diseño / Creatividad,Soundtracks (Videojuegos/Películas),"No, es puramente instrumental",4,3,4,Estudiar en silencio,No uso ninguna estrategia,No uso música para exámenes,"Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)",Menos de 5 minutos,Siento que el tiempo pasa más rápido.,La cambio porque sé que me va a distraer,"A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
5/12/2026 12:45:26,19-23 años,Masculino,Licenciatura,De 1 a 2 horas,Siempre,No,Si,Materias Teóricas,Sí,Me hace sentir más cómodo,Con audífonos,Silencio absoluto,Sí,Tareas repetitivas,No,Casi siempre,Motivación,Difícil,No hay diferencia,Si,Un poco,Medio,No cambia,"Lectura / Memorización, Diseño / Creatividad","Pop / Urbano, Rock / Metal","Sí, en un idioma que entiendo",4,5,5,Estudiar con música y audífonos,No uso ninguna estrategia,"No, escucho lo mismo que siempre",Busco una que ya conozco para no distraerme con canciones nuevas,Entre 5 y 15 minutos,Siento que el tiempo pasa más rápido.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 12:50:42,19-23 años,Femenino,Licenciatura,De 1 a 2 horas,Casi siempre,A veces,Si,Materias Prácticas,Sí,Me hace sentir más cómodo,Con audífonos,Silencio absoluto,Sí,Tareas repetitivas,A veces,Algunas veces,Motivación,Fácil,No hay diferencia,Si,Un poco,Medio,"Si, empeora","Redacción de textos, Diseño / Creatividad","Música Clásica / Instrumental, Soundtracks (Videojuegos/Películas), Pop / Urbano","Sí, en un idioma que no entiendo",3,5,4,Estudiar con música y audífonos,Activo el modo concentración / no molestar,No uso música para exámenes,Busco una que ya conozco para no distraerme con canciones nuevas,Más de 15 minutos (a veces procrastino eligiendo la música),Siento que el tiempo pasa más rápido.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 12:54:48,19-23 años,Femenino,Licenciatura,Más de 2 horas,A veces,A veces,Si,Materias Teóricas,Sí,Ambas,Con audífonos,Silencio absoluto,Sí,Tareas difíciles,No,Casi nunca,Energía,Difícil,Si,Si,Un poco,Depende,"Si, mejora",Lectura / Memorización,Pop / Urbano,"Sí, en un idioma que entiendo",4,2,5,Estudiar con música y audífonos,Desactivo datos o Wi-Fi,"Sí, elijo música más tranquila o instrumental",Busco una que ya conozco para no distraerme con canciones nuevas,"Nada, uso siempre la misma lista predeterminada",Siento que el tiempo pasa más rápido.,La ignoro y mantengo la concentración en la tarea,"Sí, ponerme los audífonos o la música es lo que le indica a mi cerebro que es hora de trabajar"
5/12/2026 12:55:31,19-23 años,Masculino,Licenciatura,De 1 a 2 horas,A veces,No,Si,Materias Prácticas,Sí,Me hace sentir más cómodo,Con audífonos,Silencio absoluto,A veces,Tareas fáciles,A veces,Casi siempre,Calma,Fácil,No,Si,Me distrae,Medio,No cambia,"Ejercicios prácticos / Matemáticas / Programación, Diseño / Creatividad","Soundtracks (Videojuegos/Películas), Lo-Fi / Ambient, Pop / Urbano, Rock / Metal, Electrónica","Sí, en un idioma que entiendo",3,3,5,Estudiar con música y audífonos,Desactivo datos o Wi-Fi,"Sí, elijo música más tranquila o instrumental",Busco una que ya conozco para no distraerme con canciones nuevas,"Nada, uso siempre la misma lista predeterminada",No noto ninguna diferencia en mi percepción del tiempo.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 13:15:53,19-23 años,Femenino,Licenciatura,De 1 a 2 horas,Nunca,No,No sé,Materias Creativas,Sí,Me hace sentir más cómodo,No escucho música,Silencio absoluto,No,Escucho música cuando hago otra cosa que no sea estudiar porque me distraigo ,No,Siempre,Concentración,Fácil,No,No,Me distrae,Bajo,"Si, empeora","Redacción de textos, Diseño / Creatividad",Nada,"Sí, en un idioma que entiendo",1,5,3,Estudiar en silencio,Activo el modo concentración / no molestar,No uso música para exámenes,"No uso playlists, elijo canciones una por una",Menos de 5 minutos,No noto ninguna diferencia en mi percepción del tiempo.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
5/12/2026 13:21:22,Mayores de 34 años,Masculino,Posgrado,Más de 2 horas,Casi siempre,A veces,Más o menos,"Materias Lógicas (Matemáticas, Física)",Sí,Ambas,Sin audífonos,Ruido blanco,No,Tareas fáciles,Si,Algunas veces,Concentración,Difícil,Si,No,Un poco,Medio,"Si, mejora",Lectura / Memorización,Música Clásica / Instrumental,"No, es puramente instrumental",4,4,3,Estudiar en silencio,No uso ninguna estrategia,"Sí, elijo música más tranquila o instrumental","No uso playlists, elijo canciones una por una",Menos de 5 minutos,Siento que el tiempo pasa más lento.,La ignoro y mantengo la concentración en la tarea,"No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 13:33:04,19-23 años,Masculino,Licenciatura,De 1 a 2 horas,Casi siempre,Si,Más o menos,Materias Teóricas,Tal vez,Me hace sentir más cómodo,Sin audífonos,Conversaciones de fondo,Sí,Tareas repetitivas,No,Casi nunca,Energía,Difícil,Si,No,Un poco,Medio,No cambia,Lectura / Memorización,Pop / Urbano,"Sí, en un idioma que entiendo",4,3,3,Estudiar con música y audífonos,No uso ninguna estrategia,"Si, elijo música más movida","Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)",Entre 5 y 15 minutos,Siento que el tiempo pasa más lento.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 13:58:39,19-23 años,Masculino,Licenciatura,Más de 2 horas,A veces,A veces,Si,Materias Teóricas,Sí,Mejora mi rendimiento,Con audífonos,No aplica,Sí,Tareas repetitivas,No,Nunca,Calma,Difícil,Si,Si,Un poco,Medio,"Si, mejora",Lectura / Memorización,Música Clásica / Instrumental,"Sí, en un idioma que entiendo",4,5,4,Estudiar con música y audífonos,Activo el modo concentración / no molestar,"Sí, elijo música más tranquila o instrumental",Busco una que ya conozco para no distraerme con canciones nuevas,Menos de 5 minutos,Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","Sí, ponerme los audífonos o la música es lo que le indica a mi cerebro que es hora de trabajar"
5/12/2026 14:00:22,19-23 años,Femenino,Licenciatura,De 1 a 2 horas,A veces,A veces,Si,Materias Teóricas,Sí,Me hace sentir más cómodo,Con audífonos,Conversaciones de fondo,A veces,Tareas fáciles,No,Algunas veces,Motivación,Fácil,Si,Depende,Un poco,Depende,"Si, mejora",Ejercicios prácticos / Matemáticas / Programación,Pop / Urbano,"Sí, en un idioma que no entiendo",3,3,4,Estudiar con música y audífonos,Desactivo datos o Wi-Fi,No uso música para exámenes,Busco una que ya conozco para no distraerme con canciones nuevas,Entre 5 y 15 minutos,No noto ninguna diferencia en mi percepción del tiempo.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 14:01:34,19-23 años,Femenino,Licenciatura,Menos de 1 hora,Siempre,No,Si,"Materias Lógicas (Matemáticas, Física)",Sí,Me hace sentir más cómodo,Con audífonos,"Ruido blanco, Conversaciones de fondo",No,Tareas repetitivas,A veces,Nunca,Calma,Difícil,No hay diferencia,Depende,No influye,Depende,No cambia,"Lectura / Memorización, Ejercicios prácticos / Matemáticas / Programación, Diseño / Creatividad","Rock / Metal, Electrónica","Sí, en un idioma que entiendo",5,2,5,Estudiar con música y audífonos,No uso ninguna estrategia,"No, escucho lo mismo que siempre",Busco una que ya conozco para no distraerme con canciones nuevas,"Nada, uso siempre la misma lista predeterminada",Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 14:05:00,19-23 años,Masculino,Licenciatura,Menos de 1 hora,Siempre,No,No,Materias Prácticas,Tal vez,Me hace sentir más cómodo,Sin audífonos,Silencio absoluto,A veces,Tareas repetitivas,Si,Siempre,Motivación,Media,No,No,Me distrae,Medio,No cambia,"Redacción de textos, Diseño / Creatividad",Lo-Fi / Ambient,"Sí, en un idioma que no entiendo",5,5,2,Estudiar con música y audífonos,No uso ninguna estrategia,"No, escucho lo mismo que siempre","No uso playlists, elijo canciones una por una",Menos de 5 minutos,Siento que el tiempo pasa más rápido.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 14:05:32,Menor de 18 años,Prefiero no decirlo,Posgrado,Más de 2 horas,Casi siempre,No,No,Materias Creativas,Tal vez,Me hace sentir más cómodo,Con audífonos,"Ruido blanco, Conversaciones de fondo",A veces,Tareas fáciles,No,Algunas veces,Energía,Difícil,No,No,Un poco,Medio,No cambia,"Lectura / Memorización, Diseño / Creatividad",Música Clásica / Instrumental,"Sí, en un idioma que entiendo",3,3,3,Estudiar con música y audífonos,Activo el modo concentración / no molestar,"Si, elijo música más movida",Busco una que ya conozco para no distraerme con canciones nuevas,Más de 15 minutos (a veces procrastino eligiendo la música),Siento que el tiempo pasa más rápido.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 14:10:56,19-23 años,Femenino,Licenciatura,Más de 2 horas,Siempre,Si,Más o menos,"Materias Lógicas (Matemáticas, Física)",Tal vez,Mejora mi rendimiento,Con audífonos,Ruido blanco,Sí,Tareas repetitivas,No,Algunas veces,Evitar el silencio,Difícil,Si,Si,Un poco,Bajo,"Si, mejora","Lectura / Memorización, Ejercicios prácticos / Matemáticas / Programación","Lo-Fi / Ambient, Pop / Urbano","Sí, en un idioma que entiendo",5,3,5,Estudiar con música y audífonos,Activo el modo concentración / no molestar,"Sí, elijo música más tranquila o instrumental",Busco una que ya conozco para no distraerme con canciones nuevas,"Nada, uso siempre la misma lista predeterminada",Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","No, la pongo simplemente para que me acompañe una vez que ya empecé"
5/12/2026 14:23:00,24-28 años,Femenino,Licenciatura,Más de 2 horas,Casi siempre,No,Si,Materias Creativas,Sí,Mejora mi rendimiento,Con audífonos,No aplica,Sí,Tareas repetitivas,No,Casi siempre,Energía,Media,No hay diferencia,Si,Influye mucho,Medio,"Si, mejora","Ejercicios prácticos / Matemáticas / Programación, Diseño / Creatividad","Lo-Fi / Ambient, Pop / Urbano, Electrónica","Sí, en un idioma que entiendo",4,5,4,"Escuchar ruido ambiente (personas, pasillos, etc.)",Activo el modo concentración / no molestar,"Sí, elijo música más tranquila o instrumental",Busco música nueva para mantenerme motivado/a,Más de 15 minutos (a veces procrastino eligiendo la música),Siento que el tiempo pasa más rápido.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","Sí, ponerme los audífonos o la música es lo que le indica a mi cerebro que es hora de trabajar"
5/12/2026 14:27:07,Menor de 18 años,Masculino,Bachillerato o equivalente,De 1 a 2 horas,Siempre,Si,Si,"Materias Lógicas (Matemáticas, Física)",Sí,Mejora mi rendimiento,Con audífonos,No aplica,A veces,Tareas difíciles,A veces,Nunca,Motivación,Difícil,Si,No,Influye mucho,Depende,"Si, mejora","Lectura / Memorización, Ejercicios prácticos / Matemáticas / Programación, Redacción de textos, Diseño / Creatividad","Música Clásica / Instrumental, Soundtracks (Videojuegos/Películas), Lo-Fi / Ambient, Pop / Urbano, Electrónica","Sí, en un idioma que entiendo",5,2,4,Estudiar con música y audífonos,Activo el modo concentración / no molestar,"No, escucho lo mismo que siempre","Uso una lista aleatoria recomendada por la plataforma (Spotify, YouTube, etc.)",Entre 5 y 15 minutos,Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","Sí, ponerme los audífonos o la música es lo que le indica a mi cerebro que es hora de trabajar"
5/12/2026 14:33:31,24-28 años,Femenino,Licenciatura,De 1 a 2 horas,Casi siempre,A veces,Más o menos,Materias Creativas,Sí,Me hace sentir más cómodo,Con audífonos,Silencio absoluto,A veces,Tareas difíciles,A veces,Casi nunca,Energía,Media,No hay diferencia,Depende,Un poco,Depende,No cambia,"Lectura / Memorización, Ejercicios prácticos / Matemáticas / Programación, Redacción de textos, Diseño / Creatividad","Música Clásica / Instrumental, Pop / Urbano, Rock / Metal, Electrónica","Sí, en un idioma que no entiendo",4,4,5,Estudiar con música y audífonos,No uso ninguna estrategia,"No, escucho lo mismo que siempre","No uso playlists, elijo canciones una por una","Nada, uso siempre la misma lista predeterminada",Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
5/12/2026 14:37:35,Menor de 18 años,Masculino,Bachillerato o equivalente,Menos de 1 hora,A veces,A veces,Si,"Materias Lógicas (Matemáticas, Física)",Sí,Me hace sentir más cómodo,Con audífonos,Silencio absoluto,A veces,Tareas difíciles,A veces,Casi nunca,Motivación,Difícil,Si,Depende,Un poco,Medio,No cambia,Ejercicios prácticos / Matemáticas / Programación,"Soundtracks (Videojuegos/Películas), Pop / Urbano, Rock / Metal","Sí, en un idioma que entiendo",3,2,5,Estudiar en silencio,No escucho música desde el teléfono al estudiar,No uso música para exámenes,Busco una que ya conozco para no distraerme con canciones nuevas,"Nada, uso siempre la misma lista predeterminada",Siento que el tiempo pasa más rápido.,"La escucho mientras sigo trabajando, pero con menor intensidad","A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
5/12/2026 14:46:27,Mayores de 34 años,Femenino,Licenciatura,De 1 a 2 horas,A veces,No,No,Materias Creativas,Sí,Me hace sentir más cómodo,Con audífonos,Silencio absoluto,No,Tareas repetitivas,Si,Casi nunca,Evitar el silencio,Fácil,No hay diferencia,Si,Influye mucho,Depende,"Si, mejora",Diseño / Creatividad,Pop / Urbano,"Sí, en un idioma que entiendo",4,1,4,"Escuchar ruido ambiente (personas, pasillos, etc.)",No uso ninguna estrategia,"No, escucho lo mismo que siempre",Busco una que ya conozco para no distraerme con canciones nuevas,"Nada, uso siempre la misma lista predeterminada",Siento que el tiempo pasa más rápido.,"Me detengo a escucharla o cantarla, interrumpiendo el estudio.","A veces, solo cuando me cuesta mucho trabajo iniciar la tarea"
